Comentario,Fecha,Estrellas,Nombre,Tipo Establecimiento,Tipo,Dirección,Coordenadas,Latitud,Longitud,Calificación,Fecha_numero
Excelente Lugar Buena Atención Y La Comida Es Deliciosa No Duden En Probarla Se Las Recomiendo 10/10 👌,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Un lugar excelente y muy acogedor, atención y limpieza inigualable! Todo en realidad excelente...",Hace 5 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2019
"Exelente comida ,servicio y buen ambiente",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"La comida de este lugar es muy fresca y deliciosa, recomendado al 100%",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Buena atención, y muy rica la comida",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente atención...servicio de primer.... Ambiente exclusivo e inclusivo....10/10,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente ambiente para pasar el momento en familia y deleitarse la deliciosa comida,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente la comida súper deliciosa👍🏻…,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
De los mejores lugares para disfrutar de una deliciosa comida y su atención es muy buena,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Un lugar con muy buena comodidad, su comida es de muy buen gusto, y su atención en buena",Hace 9 meses,2 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,-1,09/25/2023
"Muy bello y acogedor, buen servicio, deliciosa comida, lo recomiendo al 100%",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
El lugar es fabuloso la comida muy buena,Hace 9 meses,3 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,0,09/25/2023
Muy buen servicio y muy deliciosa comida,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
La comida es excelente y el ambiente es bastante relajada. Es un muy buen lugar para un almuerzo casual,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Muy buena atención, servicio y comida.",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Lugar muy lindo, acogedor, la comida de excelente calidad, muy buena y muy recomendable.",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Exelente comida y muy Buena atencion,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy deliciosa la comida y un exelente servicio,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente restaurante. Lo recomiendo la 100 %,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Cuando probe su comida me gusto, vendria mas seguido, excelente servicio",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"El ambiente es increíble y la comida super deliciosa, volvería a estar allí cada fin de semana",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Es muy bueno tanto la atención como sus platillos.,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Excelente comida y muy buen serbicio, se los recomiendo",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente lugar para disfrutar de una deliciosa comida,Hace 9 meses,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Excelente servicio, se los recomiendo a todos si buscan un lindo lugar",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente servicio y muy buen ambiente.,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente servicio y una buena comida,Hace 9 meses,1 estrella,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,-1,09/25/2023
Excelente calidad de sus platos y un sabor delicioso,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy buen lugar para disfrutar con familiates y seres queridos se los recomiendo,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Fue una experiencia única, de los mejores hoteles para poder hospedarse, el paisaje, el trato, la comida y demás es de la mejor calidad, agradecido por este hospedaje ⭐️⭐️⭐️",Hace 9 meses,3 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,0,09/25/2023
Muy rica la comida y excelente atención 👌,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Es muy deliciosa y buen servicio... recomendado 👌,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Un lugar muy acogedor, atención de primera
Recomendado",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente el lugar me gustó mucho,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Excelente servicio, comida deliciosa.",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Excelente local y servicio de lujo, me serví una corvina excelente.",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
La atención que nos brindan es excelente! Y su comida una delicia!,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Excelente lugar, los colaboradores te tratan como si estuvieras en casa, te preparan todo en ese momento, incluso hasta cosas que no están en la carta. El trato es excepcional, la comida es deliciosa. Hay que ir con tiempo como para comer rico, tomarse un vino y conversar con el dueño y el chef. Recomiendo la ensalada tibia con mariscos y el pescado con costra de almendra, no tienen comparación!",Hace 3 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2021
"Un buen restaurante, el trato es muy cordial y amable y la comida super buena.",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente servicio y deliciosos los platos qué sirven,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Es un lugar calidad-precio
La comida es muy buena y la atención sin duda excelente.",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy buen lugar para disfrutar con tus seres queridos,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy buena comida  recomendado,Hace 9 meses,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"El lugar estuvo bueno, sin duda una experiencia agradable",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente servicio y un lugar ideal para cualquier evento social,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy buen sitio les recomiendo ir todo en perfecto estado,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Me pareció un lugar muy agradable lo recomiendo mucho,Hace 9 meses,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente calidad y servicio Vale la pena visitar.,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy buen lugar lo recomiendo para pasar un buen momento en familia,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy buen lugar para disfutar exelentes platos,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy buena comida y servicio,Hace 9 meses,1 estrella,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,-1,09/25/2023
"Deliciosa la comida y el lugar muy acogedor , recomendado 💯…",Hace 9 meses,3 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,0,09/25/2023
Fue un excelente lugar y comida exquisita.,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Es un lugar fino y agradable! La comida muy buena!,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Excelente lugar, adecuado para consumir y conversar adecuadamente. Precisó para negociar con otras personas. Ambiente muy agradable",Hace un año,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2023
Excelente restaurante me encantó sus platos de mariscos,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Un sitio tranquilo no aparenta la fachada pero la atención y la comida es muy buena y sana si la solicitas . Recomendada,Hace un año,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2023
"Excelente comida de mar, vale mucho la pena, y la atención excelente 👌",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
El pescador lugar muy bueno comida espectacular buena experiencia para pasar en familia y amigos,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
La comida increíble 10/10 con un ambiente y un servicio excelente,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Excelente elección para compartir en cualquier ocasión, deliciosa comida, buen servicio en un ambiente único",Hace 7 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,11/24/2023
Muy bien servicio y un ambiente muy cómodo 🙂,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy buen lugar de comida,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente restaurante atención buena y rápida.,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente comida con la típica sazón manabita.,Hace 7 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,11/24/2023
Buen servicio y buena comida mariscos fresco y delicioso,Hace 9 meses,3 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,0,09/25/2023
Excelente servicio y comida.,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Es un lugar maravilloso  la comida es deliciosa.,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Si el servicio y la comida es muy buena lo recomiendo,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Es muy buena la comida,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Una excelente comida, lo recomiendo.",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Un excelente lugar con una atención personalizada, comida riquisima se los recomiendo no se van arrepentir",Hace 6 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2018
Un excelente lugar muy recomendado,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Deliciosa comida y excelente atención,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Espectacular el pulpo y el pez espada,Hace 4 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2020
Muy buen lugar recomendado,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Un muy buen lugar para pasar en familia,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Es el mejor restaurante que he visitado,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Un ambiente acogedor con ventanas y rodeado de plantas. La atención es posiblemente uno de los mejores servicios que he recibido en un restaurante. La comida es extremadamente buena y rica se nota la calidad del chef y del pescado. La comida sale relativamente rápido. Recomiendo el róbalo o la comida del día. Un plato es suficiente para que una persona se llene. 10/10,Hace 5 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2019
La mejor opción de mariscos  todos sus platos son exquisitos incluyendo el pulpo y sus ceviches,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Fue una Linda Experiencia  Por su calidad Q son diferentes  a otros,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Buena sazón.,Hace un mes,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,05/22/2024
Buena sazón del lugar muy bueno.,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente cocina y servicio,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Excelente servicio, todo espectacular",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Wir haben sehr fein gegessen (Ceviche, Sopa con mariscos, ensalada de casa, arroz con camarón), Bedienung sehr freundlich, feiner Espresso zum Abschluss!
Comimos ceviche, ensalada, sopa con mariscos, arroz con  camarón, todo nos gustó muy bien. También hay un espresso muy bien. Y el servicio estuvo muy amable.",Hace 5 años,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2019
"Excelente servicio, muy recomendado.",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente se lo recomiendo 100%,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"La cazuela de hoy fue elaborada con pasta de maní industrial, los camarones estuvieron duros... Favor volver a la receta original. La corvina muy buena.",Hace 3 años,3 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,0,06/22/2021
Excelente comida y servicio,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy buen servicio y la comida rica,Hace 2 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2022
Excelente en todo aspecto me encanto!!!!,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Restaurante bonito y acogedor, atención muy buena",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Excelente comida aunque un poco lento en servicio,Hace 3 años,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2021
Excelente comida y atención,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy buen restaurante 😉,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Excelente comida de mar, vale mucho la pena, y la atención excelente",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Excelente Establecimiento, atención inigualable como en casa; comida inigualable lugar único; recomiendo mero finas hierbas al horno",Hace 2 años,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2022
"Un lugar muy lindo, en la comida pueden mejorar",Hace 5 años,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2019
"Un lugar, para disfrutar de la mejor comida y la mejor experiencia.",Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Extraordinaria atención y lugar para cenar con tu pareja o en familia,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Muy bueno súper fresco,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Si fue bueno todoo,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"No entiendo por qué no incluyen precios, en europa la comida es más rica y a menor precio.
Los precios en el pescador son un tanto elevados.",Hace un año,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2023
Excelente sabor y precio!,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
"Muy buena sazón, precio justo y un gran ambiente. Sitio recomendable",Hace 6 años,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/23/2018
Atención personalizada con un sabor exquisito,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Estupendo servicio.... deliciosa comida....ambiente perfecto,Hace 4 años,4 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,06/22/2020
LA MEJOR COMIDA EN UN BUEN LUGAR Y BUEN AMBIETA RECOMENDABLE,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
Buena comida un buen servicio,Hace 9 meses,5 estrellas,El Pescador Restaurant,Restaurante,Marisquería,"Pontevedra N24 545, Quito 170143","('-0.2072949', '-78.4825218')",-0.2072949,-78.4825218,1,09/25/2023
