Comentario,Fecha,Estrellas,Nombre,Tipo Establecimiento,Tipo,Dirección,Coordenadas,Latitud,Longitud,Calificación,Fecha_numero
No comment found,hace 2 días,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/22/2024
No comment found,Hace una semana,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/15/2024
No comment found,Hace una semana,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/15/2024
No comment found,Hace una semana,1 estrella,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,-1,06/15/2024
No comment found,Hace 2 semanas,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/08/2024
No comment found,Hace 2 semanas,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,06/08/2024
No comment found,Hace 4 semanas,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,05/25/2024
No comment found,Hace un mes,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,05/23/2024
No comment found,Hace un mes,3 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,0,05/23/2024
No comment found,Hace un mes,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,05/23/2024
No comment found,Hace un mes,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,05/23/2024
No comment found,Hace un mes,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,05/23/2024
No comment found,Hace un mes,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,05/23/2024
No comment found,Hace 2 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,04/23/2024
No comment found,Hace 2 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,04/23/2024
No comment found,Hace 2 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,04/23/2024
No comment found,Hace 2 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,04/23/2024
No comment found,Hace 2 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,04/23/2024
No comment found,Hace 2 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,04/23/2024
No comment found,Hace 2 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,04/23/2024
No comment found,Hace 2 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,04/23/2024
No comment found,Hace 2 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,04/23/2024
No comment found,Hace 2 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,04/23/2024
No comment found,Hace 2 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,04/23/2024
No comment found,Hace 2 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,04/23/2024
No comment found,Hace 2 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,04/23/2024
No comment found,Hace 2 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,04/23/2024
No comment found,Hace 2 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,04/23/2024
No comment found,Hace 3 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,03/24/2024
No comment found,Hace 3 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,03/24/2024
No comment found,Hace 3 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,03/24/2024
No comment found,Hace 3 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,03/24/2024
No comment found,Hace 3 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,03/24/2024
No comment found,Hace 3 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,03/24/2024
No comment found,Hace 3 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,03/24/2024
No comment found,Hace 3 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,03/24/2024
No comment found,Hace 3 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,03/24/2024
No comment found,Hace 3 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,03/24/2024
No comment found,Hace 3 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,03/24/2024
No comment found,Hace 3 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,03/24/2024
No comment found,Hace 3 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,03/24/2024
No comment found,Hace 3 meses,1 estrella,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,-1,03/24/2024
No comment found,Hace 3 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,03/24/2024
No comment found,Hace 3 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,03/24/2024
No comment found,Hace 4 meses,2 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,-1,02/23/2024
No comment found,Hace 4 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,02/23/2024
No comment found,Hace 4 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,02/23/2024
No comment found,Hace 4 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,02/23/2024
No comment found,Hace 4 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,02/23/2024
No comment found,Hace 4 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,02/23/2024
No comment found,Hace 4 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,02/23/2024
No comment found,Hace 4 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,02/23/2024
No comment found,Hace 4 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,02/23/2024
No comment found,Hace 4 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,02/23/2024
No comment found,Hace 4 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,02/23/2024
No comment found,Hace 4 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,02/23/2024
No comment found,Hace 4 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,02/23/2024
No comment found,Hace 4 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,02/23/2024
No comment found,Hace 5 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 5 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 5 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 5 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 5 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 5 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 5 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 5 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 5 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 5 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 5 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 5 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 5 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 5 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 5 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 5 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,01/24/2024
No comment found,Hace 6 meses,3 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,0,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,3 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,0,12/25/2023
No comment found,Hace 6 meses,1 estrella,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,-1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 6 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,12/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,5 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,4 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,1,11/25/2023
No comment found,Hace 7 meses,3 estrellas,Abysmo GastroPub UIO,Bar,Cervecería artesanal,"LA MARISCAL, Ave 12 de Octubre 24-131, Quito 170523","('-0.2065498', '-78.4882573')",-0.2065498,-78.4882573,0,11/25/2023
